loadtype=VOLTAGE
0, 3.65
1, 3.65
2, 3.65
3, 3.65
4, 3.65
5, 3.65
6, 3.65
7, 3.65
8, 3.65
9, 3.65
10, 3.65
11, 3.65
12, 3.65
13, 3.65
14, 3.65
15, 3.65
16, 3.65
17, 3.65
18, 3.65
19, 3.65
20, 3.65
21, 3.65
22, 3.65
23, 3.65
24, 3.65
25, 3.65
26, 3.65
27, 3.65
28, 3.65
29, 3.65
30, 3.65
31, 3.65
32, 3.65
33, 3.65
34, 3.65
35, 3.65
36, 3.65
37, 3.65
38, 3.65
39, 3.65
40, 3.65
41, 3.65
42, 3.65
43, 3.65
44, 3.65
45, 3.65
46, 3.65
47, 3.65
48, 3.65
49, 3.65
50, 3.65
51, 3.65
52, 3.65
53, 3.65
54, 3.65
55, 3.65
56, 3.65
57, 3.65
58, 3.65
59, 3.65
60, 3.65
61, 3.65
62, 3.65
63, 3.65
64, 3.65
65, 3.65
66, 3.65
67, 3.65
68, 3.65
69, 3.65
70, 3.65
71, 3.65
72, 3.65
73, 3.65
74, 3.65
75, 3.65
76, 3.65
77, 3.65
78, 3.65
79, 3.65
80, 3.65
81, 3.65
82, 3.65
83, 3.65
84, 3.65
85, 3.65
86, 3.65
87, 3.65
88, 3.65
89, 3.65
90, 3.65
91, 3.65
92, 3.65
93, 3.65
94, 3.65
95, 3.65
96, 3.65
97, 3.65
98, 3.65
99, 3.65
100, 3.65
101, 3.65
102, 3.65
103, 3.65
104, 3.65
105, 3.65
106, 3.65
107, 3.65
108, 3.65
109, 3.65
110, 3.65
111, 3.65
112, 3.65
113, 3.65
114, 3.65
115, 3.65
116, 3.65
117, 3.65
118, 3.65
119, 3.65
120, 3.65
121, 3.65
122, 3.65
123, 3.65
124, 3.65
125, 3.65
126, 3.65
127, 3.65
128, 3.65
129, 3.65
130, 3.65
131, 3.65
132, 3.65
133, 3.65
134, 3.65
135, 3.65
136, 3.65
137, 3.65
138, 3.65
139, 3.65
140, 3.65
141, 3.65
142, 3.65
143, 3.65
144, 3.65
145, 3.65
146, 3.65
147, 3.65
148, 3.65
149, 3.65
150, 3.65
151, 3.65
152, 3.65
153, 3.65
154, 3.65
155, 3.65
156, 3.65
157, 3.65
158, 3.65
159, 3.65
160, 3.65
161, 3.65
162, 3.65
163, 3.65
164, 3.65
